Códice	token	lema	pos
PFG	adormjdo	adormir	VMPS0SM
PFG	venjdo	venir	VMPS0SM
PFG	vestydo	vestido	NCMS000
PFG	nasçido	nacer	VMPS0SM
PFG	fernando	Fernando	NP000P0
PFG	callando	callar	VMG0000
PFG	vando	bando	NCMS000
PFG	esperando	esperar	VMG0000
PFG	as	haber	VAIP2S0
PFG	faras	hacer	VMIF2S0
PFG	perderas	perder	VMIF2S0
PFG	vençeras	vencer	VMIF2S0
PFG	criador	criador	NCMS000
PFG	señor	señor	NCMS000
PFG	amor	amor	NCMS000
PFG	almoçorre	UNK	NCFS000
PFG	otorgado	otorgar	VMPS0SM
PFG	llamado	llamar	VMPS0SM
PFG	criado	criar	VMPS0SM
PFG	enbargado	embargar	VMPS0SM
PFG	visiom	UNK	NCMS000
PFG	som	ser	VSIP3P0
PFG	pendon	pendón	NCMS000
PFG	coraçom	corazón	NCMS000
PFG	mandaron	mandar	VMIS3P0
PFG	enbyarom	UNK	NCMS000
PFG	alçaron	alzar	VMIS3P0
PFG	leuarom	UNK	NCMS000
PFG	espantado	espantar	VMPS0SM
PFG	cryador	criador	NCMS000
PFG	error	error	NCMS000
PFG	señor	señor	NCMS000
PFG	pensando	pensar	VMG0000
PFG	llamando	llamar	VMG0000
PFG	fernando	Fernando	NP000P0
PFG	mandado	mandado	NCMS000
PFG	fazes	hacer	VMIP2S0
PFG	quieres	querer	VMIP2S0
PFG	pazes	paz	NCFP000
PFG	fazes	haz	NCMP000
PFG	oryente	oriente	NCMS000
PFG	vesyblemjente	vesyblemjente	RG
PFG	oçidente	occidente	NCMS000
PFG	faljsçimjento	UNK	NCMS000
PFG	aquilom	UNK	NCMS000
PFG	leom	UNK	NCMS000
PFG	sanson	Sansón	NP000P0
PFG	vestyom	UNK	NCMS000
PFG	vya	vía	NCFS000
PFG	mensajerya	mensajería	NCFS000
PFG	enbya	enviar	VMIP3S0
PFG	oydo	oír	VMPS0SM
PFG	ydo	ir	VMPS0SM
PFG	espedido	despedir	VMPS0SM
PFG	saljdo	salir	VMPS0SM
PFG	conpaña	compaña	NCFS000
PFG	saña	saña	NCFS000
PFG	façaña	hazaña	NCFS000
PFG	despecho	despecho	NCMS000
PFG	trecho	trecho	NCMS000
PFG	fecho	fecho	NCMS000
PFG	derecho	derecho	NCMS000
PFG	furtar	hurtar	VMN0000
PFG	apartar	apartar	VMN0000
PFG	fallar	fallar	VMN0000
PFG	tomar	tomar	VMN0000
PFG	peores	peor	AQ0CP0
PFG	traydores	traidor	NCMP000
PFG	anteçesores	antecesor	NCMP000
PFG	mejores	mejor	AQ0CP0
PFG	traydo	traer	VMPS0SM
PFG	oydo	oír	VMPS0SM
PFG	arrepentydo	arrepentir	VMPS0SM
PFG	falljdo	fallar	VMPS0SM
PFG	ver	ver	VMN0000
PFG	plazer	placer	NCMS000
PFG	saber	saber	VMN0000
PFG	poder	poder	NCMS000
PFG	fynado	finar	VMPS0SM
PFG	soterrado	soterrar	VMPS0SM
PFG	pecado	pecado	NCMS000
PFG	perdonado	perdonar	VMPS0SM
PFG	oraçiom	UNK	NCMS000
PFG	coraçom	corazón	NCMS000
PFG	vysyom	UNK	NCMS000
PFG	sazom	UNK	NCMS000
PFG	creer	creer	VMN0000
PFG	ver	ver	VMN0000
PFG	desçender	descender	VMN0000
PFG	entender	entender	NCMS000
PFG	dezja	decir	VMII3S0
PFG	vya	vía	NCFS000
PFG	andaluzja	Andalucía	NP000G0
PFG	dia	día	NCMS000
PFG	tardava	tardar	VMII3S0
PFG	ljdiava	lidiar	VMII3S0
PFG	pagana	pagano	AQ0FS0
PFG	ayvdava	ayudar	VMII3S0
PFG	callar	callar	VMN0000
PFG	contar	contar	VMN0000
PFG	prrovar	probar	VMN0000
PFG	callar	callar	VMN0000
PFG	aconsejado	aconsejar	VMPS0SM
PFG	amado	amar	VMPS0SM
PFG	arrancado	arrancado	AQ0MS0
PFG	soterrado	soterrar	VMPS0SM
PFG	saber	saber	VMN0000
PFG	tener	tener	VMN0000
PFG	poder	poder	NCMS000
PFG	caer	caer	VMN0000
PFG	consejo	consejo	NCMS000
PFG	trebejo	trebejo	NCMS000
PFG	sobejo	sobejar	VMIS3S0
PFG	moresno	UNK	NCMS000
PFG	consejo	consejo	NCMS000
PFG	sabemos	saber	VMIP1P0
PFG	tomemos	tomar	VMSP1P0
PFG	podemos	poder	VMIP1P0
PFG	yazemos	yacer	VMIP1P0
PFG	pytavynos	UNK	NCMP000
PFG	padrynos	padrino	NCMP000
PFG	camjnos	camino	NCMP000
PFG	vezjnos	vecino	NCMP000
PFG	arrancados	arrancar	VMPS0PM
PFG	vengados	vengar	VMPS0PM
PFG	lazrados	lacerar	VMPS0PM
PFG	catyvados	cautivar	VMPS0PM
PFG	queremos	querer	VMIP1P0
PFG	podremos	poder	VMIF1P0
PFG	yremos	ir	VMIF1P0
PFG	veremos	ver	VMIF1P0
PFG	cavtyvo	cautivar	VMIS3S0
PFG	nasçido	nacer	VMPS0SM
PFG	esquivo	esquivo	AQ0MS0
PFG	perdido	perder	VMPS0SM
PFG	pasar	pasar	VMN0000
PFG	endurar	endurar	VMN0000
PFG	pesar	pesar	NCMS000
PFG	heredar	heredar	VMN0000
PFG	Renegada	renegar	VMPS0SF
PFG	forçada	forzar	VMPS0SF
PFG	trestornada	trastornar	VMPS0SF
PFG	onrrada	honrado	AQ0FS0
PFG	estado	estado	NCMS000
PFG	menguado	menguar	VMPS0SM
PFG	pryado	priado	RG
PFG	menguado	menguado	NCMS000
PFG	cryador	criador	NCMS000
PFG	fazedor	hacedor	AQ0MS0
PFG	mejor	mejor	AQ0CS0
PFG	vençedor	vencedor	NCMS000
PFG	Rogar	rogar	VMN0000
PFG	ayvdar	ayudar	VMN0000
PFG	leuantar	levantar	VMN0000
PFG	acabar	acabar	VMN0000
PFG	entender	entender	VMN0000
PFG	tomaredes	tomar	VMIF2P0
PFG	perderedes	perder	VMIF2P0
PFG	leuantaredes	levantar	VMIF2P0
PFG	fazer	hacer	VMN0000
PFG	ser	ser	VSN0000
PFG	prender	prender	VMN0000
PFG	poder	poder	NCMS000
PFG	diere	dar	VMIF1S0
PFG	saljere	salir	VMSF1S0
PFG	fyzjere	hacer	VMSF1S0
PFG	moriere	morir	VMSF1S0
PFG	loçano	lozano	AQ0MS0
PFG	pryado	priado	RG
PFG	otorgado	otorgar	VMPS0SM
PFG	abraçado	abrazar	VMPS0SM
PFG	dichas	decir	VMPS0PF
PFG	coraçones	corazón	NCMP000
PFG	peones	peón	NCMP000
PFG	varones	varón	NCMP000
PFG	mañana	mañana	NCFS000
PFG	plana	plana	NCFS000
PFG	canpana	campana	NCFS000
PFG	pagana	pagano	AQ0FS0
PFG	era	ser	VSII1S0
PFG	delantera	delantera	NCFS000
PFG	carrera	carrera	NCFS000
PFG	era	ser	VSII1S0
PFG	has	haber	VMIP2S0
PFG	paz	paz	NCFS000
PFG	agrras	UNK	NCFP000
PFG	fas	hacer	VMM02S0
PFG	ljgeros	ligero	AQ0MP0
PFG	cavalleros	caballero	AQ0MP0
PFG	primeros	primero	AO0MP0
PFG	carnjçeros	carnicero	AQ0MP0
PFG	acabdillar	acaudillar	VMN0000
PFG	prestar	prestar	VMN0000
PFG	entrrar	entrar	VMN0000
PFG	mejorar	mejorar	VMN0000
PFG	delantera	delantera	NCFS000
PFG	ljgera	ligero	AQ0FS0
PFG	era	ser	VSII1S0
PFG	carrera	carrera	NCFS000
PFG	parada	parar	VMPS0SF
PFG	nada	nada	PI0CS000
PFG	quebrantada	quebrantar	VMPS0SF
PFG	agujsada	aguisado	AQ0FS0
PFG	vyscayno	UNK	VMIS3S0
PFG	vyno	vino	NCMS000
PFG	layno	UNK	VMIS3S0
PFG	mino	minar	VMIS3S0
PFG	entreujno	UNK	NCMS000
PFG	loçanos	lozano	AQ0MP0
PFG	castellanos	castellano	AQ0MP0
PFG	manos	mano	NCFP000
PFG	conpañas	compaña	NCFP000
PFG	montañas	montaña	NCFP000
PFG	gujsadas	guisar	VMPS0PF
PFG	manos	mano	NCFP000
PFG	mediana	mediano	AQ0FS0
PFG	castellana	castellano	AQ0FS0
PFG	mañana	mañana	NCFS000
PFG	semana	semana	NCFS000
PFG	convatyesen	combatir	VMSI3P0
PFG	partyesen	partir	VMSI3P0
PFG	abryesen	abrir	VMSI3P0
PFG	podiesem	UNK	NCMS000
PFG	granados	granar	VMPS0PM
PFG	armados	armar	VMPS0PM
PFG	entrrados	entrar	VMPS0PM
PFG	contados	contar	VMPS0PM
PFG	lara	Lara	NP000G0
PFG	poblara	poblar	VMSI3S0
PFG	ganara	ganar	VMIF3S0
PFG	armara	armar	VMSI1S0
PFG	conpaña	compaña	NCFS000
PFG	falljmjente	UNK	RG
PFG	oriente	oriente	NCMS000
PFG	oçidente	occidente	NCMS000
PFG	fyzjesen	hacer	VMSI3P0
PFG	podiesen	poder	VMSI3P0
PFG	oyesen	oír	VMSI3P0
PFG	acojesen	UNK	VMSI3P0
PFG	agujsada	aguisado	AQ0FS0
PFG	ordenada	ordenar	VMPS0SF
PFG	entrrada	entrada	NCFS000
PFG	posada	posada	NCFS000
PFG	cruzada	cruzar	VMPS0SF
PFG	pagada	pagar	VMPS0SF
PFG	sagrrada	sagrado	AQ0FS0
PFG	cosa	cosa	NCFS000
PFG	Raujosa	rabioso	AQ0FS0
PFG	astrosa	astroso	AQ0FS0
PFG	rrosa	rosa	NCMS000
PFG	venja	venir	VMII3S0
PFG	partya	partir	VMII3S0
PFG	vertya	verter	VMII3S0
PFG	venja	venir	VMII3S0
PFG	esforçado	esforzar	VMPS0SM
PFG	espantado	espantar	VMPS0SM
PFG	espanto	espanto	NCMS000
PFG	crruzado	cruzar	VMPS0SM
PFG	dormjdo	dormir	VMPS0SM
PFG	ydo	ir	VMPS0SM
PFG	desmaydo	desmayar	VMPS0SM
PFG	venjdo	venir	VMPS0SM
PFG	venjera	venir	VMSI3S0
PFG	diera	dar	VMSI1S0
PFG	ençendiera	encender	VMSI3S0
PFG	fyera	fiero	AQ0FS0
PFG	vyeron	ver	VMIS3P0
PFG	ovyeron	haber	VMIS3P0
PFG	fyzjeron	hacer	VMIS3P0
PFG	quisjeron	querer	VMIS3P0
PFG	ayvdar	ayudar	VMN0000
PFG	espantar	espantar	VMN0000
PFG	tornar	tornar	VMN0000
PFG	echar	echar	VMN0000
PFG	llamo	llamar	VMIS3S0
PFG	escuchar	escuchar	VMN0000
PFG	demostrar	demostrar	VMN0000
PFG	fablar	hablar	VMN0000
PFG	estrellas	estrella	NCFP000
PFG	ellas	ellos	PP3FP000
PFG	dellas	de·el	SPS00·DA0FP0
PFG	maraujllas	maravilla	NCFP000
PFG	encantamentos	encantamiento	NCMP000
PFG	esperamentos	UNK	NCMP000
PFG	vyentos	viento	NCMP000
PFG	entendymjentos	entendimiento	NCMP000
PFG	conjuramentos	UNK	NCMP000
PFG	conventos	convento	NCMP000
PFG	falljmjentos	fallimiento	NCMP000
PFG	carvonjentos	UNK	NCMP000
PFG	encantar	encantar	VMN0000
PFG	fygurar	figurar	VMN0000
PFG	espantar	espantar	VMN0000
PFG	tornar	tornar	VMN0000
PFG	saber	saber	VMN0000
PFG	fazer	hacer	VMN0000
PFG	poder	poder	NCMS000
PFG	creer	creer	VMN0000
PFG	poder	poder	NCMS000
PFG	obedeçer	obedecer	VMN0000
PFG	toller	toller	VMN0000
PFG	temer	temer	VMN0000
PFG	fya	fiar	VMIP3S0
PFG	yra	ira	NCFS000
PFG	mesquina	mezquino	NCFS000
PFG	guja	guja	NCFS000
PFG	estamos	estar	VAIP1P0
PFG	durmamos	dormir	VMSP1P0
PFG	seamos	ser	VSSP1P0
PFG	mandamos	mandar	VMIP1P0
PFG	dormjr	dormir	VMN0000
PFG	feryr	herir	VMN0000
PFG	oyr	oír	VMN0000
PFG	descubryr	descubrir	VMN0000
PFG	fyzjeron	hacer	VMIS3P0
PFG	arrepentieron	arrepentir	VMIS3P0
PFG	Resçebyeron	recibir	VMIS3P0
PFG	pedieron	pedir	VMIS3P0
PFG	allegado	allegar	VMPS0SM
PFG	cruzado	cruzar	VMPS0SM
PFG	mandado	mandar	VMPS0SM
PFG	señallado	señalado	AQ0MS0
PFG	guarnjdas	guarnir	VMPS0PF
PFG	partydas	partida	NCFP000
PFG	ferydas	herida	NCFP000
PFG	caydas	caer	VMPS0PF
PFG	cabdillo	caudillo	NCMS000
PFG	castyllo	castillo	NCMS000
PFG	portyllo	portillo	NCMS000
PFG	cuadryllo	UNK	NCMS000
PFG	estavan	estar	VAII3P0
PFG	davan	dar	VMII3P0
PFG	sonavan	sonar	VMII3P0
PFG	fanbryento	UNK	NCMS000
PFG	taljento	UNK	NCMS000
PFG	conbyento	UNK	NCMS000
PFG	fanbryento	UNK	NCMS000
PFG	grande	grande	AQ0CS0
PFG	gygante	gigante	AQ0CS0
PFG	semejante	semejante	DD0CS0
PFG	delante	delante	RG
PFG	venjr	venir	VMN0000
PFG	Resçebyr	recibir	VMN0000
PFG	feryr	herir	VMN0000
PFG	partyr	partir	VMN0000
PFG	enbargados	embargar	VMPS0PM
PFG	enbaçados	embazar	VMPS0PM
PFG	golpados	golpar	VMPS0PM
PFG	llagados	llagar	VMPS0PM
PFG	ferydo	herir	VMPS0SM
PFG	sentydo	sentir	VMPS0SM
PFG	ferydo	herido	NCMS000
PFG	avatydo	abatir	VMPS0SM
PFG	vyeron	ver	VMIS3P0
PFG	dieron	dar	VMIS3P0
PFG	estubyeron	estar	VAIS3P0
PFG	acorriendo	acorrer	VMG0000
PFG	dudadas	dudar	VMPS0PF
PFG	esforçadas	esforzar	VMPS0PF
PFG	lançadas	lanzada	NCFP000
PFG	colgadas	colgar	VMPS0PF
PFG	moryr	morir	VMN0000
PFG	falesçer	UNK	VMN0000
PFG	foyr	huir	VMN0000
PFG	dezjr	decir	VMN0000
PFG	conpaña	compaña	NCFS000
PFG	espada	espada	NCFS000
PFG	sagrrada	sagrado	AQ0FS0
PFG	desanparada	desamparar	VMPS0SF
PFG	çercado	cercar	VMPS0SM
PFG	apeado	apear	VMPS0SM
PFG	esforçado	esforzar	VMPS0SM
PFG	pryado	priado	RG
PFG	avya	haber	VMII3S0
PFG	alegria	alegría	NCFS000
PFG	podrya	poder	VMIC1S0
PFG	mja	mío	PX1FS0S0
PFG	ljdes	lid	NCMP000
PFG	grueys	UNK	VMIP2P0
PFG	gujava	guiar	VMII3S0
PFG	agujjava	aguijar	VMII3S0
PFG	manava	manar	VMII3S0
PFG	braua	bravo	AQ0FS0
PFG	estavan	estar	VAII3P0
PFG	fazjan	hacer	VMII3P0
PFG	cayan	caer	VMII3P0
PFG	rretenjan	retener	VMII3P0
PFG	hermanos	hermano	NCMP000
PFG	castellanos	castellano	AQ0MP0
PFG	paganos	pagano	AQ0MP0
PFG	xristianos	cristiano	NCMP000
PFG	dia	día	NCMS000
PFG	porfya	porfía	NCFS000
PFG	feria	feria	NCFS000
PFG	mejorya	mejoría	NCFS000
PFG	dia	día	NCMS000
PFG	voluntad	voluntad	NCFS000
PFG	mortandad	mortandad	NCFS000
PFG	pyedad	piedad	NCFS000
PFG	xristiandad	cristiandad	NCFS000
PFG	poluos	polvo	NCMP000
PFG	gentes	gente	NCFP000
PFG	parientes	pariente	NCCP000
PFG	mjentes	miente	NCFP000
PFG	amjgos	amigo	NCMP000
PFG	Resçebydos	recibir	VMPS0PM
PFG	metydos	meter	VMPS0PM
PFG	venjdos	venir	VMPS0PM
PFG	anocheçer	anochecer	VMN0000
PFG	vençer	vencer	VMN0000
PFG	tañer	tañer	VMN0000
PFG	acojer	acoger	VMN0000
PFG	cruzadas	cruzar	VMPS0PF
PFG	posadas	posada	NCFP000
PFG	mesnadas	mesnada	NCFP000
PFG	alvergados	albergar	VMPS0PM
PFG	tomaron	tomar	VMIS3P0
PFG	pedieron	pedir	VMIS3P0
PFG	fallaron	fallar	VMIS3P0
PFG	velaron	velar	VMIS3P0
PFG	tomaron	tomar	VMIS3P0
PFG	fynaron	finar	VMIS3P0
PFG	descreydos	descreído	NCMP000
PFG	apreçebydos	apercibir	VMPS0PM
PFG	apelljdos	apellido	NCMP000
PFG	movydos	mover	VMPS0PM
PFG	loçana	lozano	AQ0FS0
PFG	mañana	mañana	NCFS000
PFG	canpana	campana	NCFS000
PFG	plana	plana	NCFS000
PFG	dexado	dejar	VMPS0SM
PFG	onrrado	honrado	AQ0MS0
PFG	mesclado	mezclar	VMPS0SM
PFG	vsado	usar	VMPS0SM
PFG	seña	seña	NCFS000
PFG	peña	peña	NCFS000
PFG	cardeña	Cardeña	NP000G0
PFG	cardeña	Cardeña	NP000G0
PFG	flaqueza	flaqueza	NCFS000
PFG	nobleza	nobleza	NCFS000
PFG	pereza	pereza	NCFS000
PFG	pobreza	pobreza	NCFS000
PFG	serpyente	serpiente	NCFS000
PFG	caljente	caliente	AQ0CS0
PFG	semjente	simiente	NCFS000
PFG	descreyente	descreyente	AQ0CS0
PFG	estar	estar	VAN0000
PFG	mejorar	mejorar	VMN0000
PFG	vagar	vagar	VMN0000
PFG	leuantar	levantar	VMN0000
PFG	convatyen	combatir	VMII3P0
PFG	morien	morir	VMII3P0
PFG	herzjeron	UNK	VMIS3P0
PFG	venjeron	venir	VMIS3P0
PFG	lazrados	lacerar	VMPS0PM
PFG	cansados	cansar	VMPS0PM
PFG	matados	matar	VMPS0PM
PFG	armados	armar	VMPS0PM
PFG	granada	Granada	NP000G0
PFG	mesnada	mesnada	NCFS000
PFG	juntada	juntar	VMPS0SF
PFG	laçrada	lacerar	VMPS0SF
PFG	esforçedes	esforzar	VMSP2P0
PFG	desmayedes	desmayar	VMSP2P0
PFG	ljdiar	lidiar	VMN0000
PFG	vagar	vagar	VMN0000
PFG	quebrar	quebrar	VMN0000
PFG	falsar	falsar	VMN0000
PFG	paravan	parar	VMII3P0
PFG	aguardavan	aguardar	VMII3P0
PFG	esforçavan	esforzar	VMII3P0
PFG	tomavan	tomar	VMII3P0
PFG	cabdillo	caudillo	NCMS000
PFG	portyllo	portillo	NCMS000
PFG	cavallero	caballero	NCMS000
PFG	capyello	UNK	NCMS000
PFG	armar	armar	VMN0000
PFG	cortar	cortar	VMN0000
PFG	pasar	pasar	VMN0000
PFG	fynar	finar	VMN0000
PFG	señero	señero	AQ0MS0
PFG	conpañero	compañero	NCMS000
PFG	cavallero	caballero	NCMS000
PFG	brraçero	bracero	AQ0MS0
PFG	morieron	morir	VMIS3P0
PFG	estovyeron	estar	VAIS3P0
PFG	fyzjeron	hacer	VMIS3P0
PFG	oyeron	oír	VMIS3P0
PFG	mandados	mandado	NCMP000
PFG	fynados	finar	VMPS0PM
PFG	desheredados	desheredado	AQ0MP0
PFG	desbaratados	desbaratar	VMPS0PM
PFG	quexado	quejar	VMPS0SM
PFG	priado	priado	RG
PFG	mercado	mercado	NCMS000
PFG	ayudados	ayudar	VMPS0PM
PFG	paganos	pagano	AQ0MP0
PFG	sanos	sano	AQ0MP0
PFG	castellanos	castellano	AQ0MP0
PFG	hermanos	hermano	NCMP000
PFG	vieron	ver	VMIS3P0
PFG	perdieron	perder	VMIS3P0
PFG	cogieron	coger	VMIS3P0
PFG	feryeron	herir	VMIS3P0
PFG	conpljdo	cumplir	VMPS0SM
PFG	vençido	vencer	VMPS0SM
PFG	Retraydo	retraer	VMPS0SM
PFG	nasçido	nacer	VMPS0SM
PFG	oyese	oír	VMSI3S0
PFG	podiese	poder	VMSI3S0
PFG	cryase	criar	VMSI3S0
PFG	vysquiese	UNK	VMSI3S0
PFG	matara	matar	VMSI3S0
PFG	desvyara	desviar	VMIF3S0
PFG	varatara	UNK	VMIF3S0
PFG	cara	cara	NCFS000
PFG	dezjr	decir	NCMS000
PFG	guaryr	UNK	VMN0000
PFG	foyr	huir	VMN0000
PFG	feryr	herir	VMN0000
PFG	escudo	escudo	NCMS000
PFG	agudo	agudo	AQ0MS0
PFG	pudo	poder	VMIS3S0
PFG	abatydo	abatir	VMPS0SM
PFG	pesantes	pesante	AQ0CP0
PFG	andantes	andante	NCCP000
PFG	cavalgantes	UNK	NCCP000
PFG	antes	antes	RG
PFG	castylla	Castilla	NP000G0
PFG	sylla	silla	NCFS000
PFG	manzjlla	mancilla	NCFS000
PFG	castylla	Castilla	NP000G0
PFG	fernando	Fernando	NP000P0
PFG	agujsando	UNK	VMG0000
PFG	Rogando	rogar	VMG0000
PFG	llamando	llamar	VMG0000
PFG	arrancar	arrancar	VMN0000
PFG	escapar	escapar	VMN0000
PFG	pesar	pesar	NCMS000
PFG	matar	matar	VMN0000
PFG	señor	señor	NCMS000
PFG	pecador	pecador	NCMS000
PFG	almoçorre	UNK	NCFS000
PFG	mejor	mejor	AQ0CS0
PFG	saña	saña	NCFS000
PFG	españa	España	NP000G0
PFG	fazaña	hazaña	NCFS000
PFG	calaña	calaña	NCFS000
PFG	xpisto	Cristo	NP000P0
PFG	rretovyste	UNK	VMIS2S0
PFG	posyste	poner	VMIS2S0
PFG	falesçido	fallecer	VMPS0SM
PFG	desanparado	desamparar	VMPS0SM
PFG	despagado	despagar	VMPS0SM
PFG	condado	condado	NCMS000
PFG	estragado	estragar	VMPS0SM
PFG	desanparado	desamparar	VMPS0SM
PFG	mercado	mercado	NCMS000
PFG	laçrado	lacerar	VMPS0SM
PFG	contado	contar	VMPS0SM
PFG	dar	dar	VMN0000
PFG	allegar	allegar	VMN0000
PFG	escapar	escapar	VMN0000
PFG	vengar	vengar	VMN0000
PFG	fjnados	finar	VMPS0PM
PFG	vengados	vengar	VMPS0PM
PFG	ayuntados	ayuntar	VMPS0PM
PFG	vasallos	vasallo	NCMP000
PFG	ferrando	Fernando	NP000P0
PFG	Rogando	rogar	VMG0000
PFG	llamando	llamar	VMG0000
PFG	vando	bando	NCMS000
PFG	llamaua	llamar	VMII1S0
PFG	estaua	estar	VAII1S0
PFG	lleuaua	llevar	VMII3S0
PFG	semejauan	semejar	VMII3P0
PFG	paradas	parar	VMPS0PF
PFG	esforçadas	esforzar	VMPS0PF
PFG	mesnadas	mesnada	NCFP000
PFG	enbargadas	embargar	VMPS0PF
PFG	armados	armar	VMPS0PM
PFG	maraujllados	maravillar	VMPS0PM
PFG	crusados	cruzado	NCMP000
PFG	ser	ser	VSN0000
PFG	poder	poder	NCMS000
PFG	prender	prender	VMN0000
PFG	acometer	acometer	VMN0000
PFG	crjstj	UNK	NCMS000
PFG	cansados	cansar	VMPS0PM
PFG	desafjucjados	desfiuzar	VMPS0PM
PFG	confortados	confortar	VMPS0PM
PFG	esforçados	esforzar	VMPS0PM
PFG	perdjeron	perder	VMIS3P0
PFG	fjcjeron	hacer	VMIS3P0
PFG	pudjeron	poder	VMIS3P0
PFG	moujeron	mover	VMIS3P0
PFG	tornauan	tornar	VMII3P0
PFG	dexauan	dejar	VMII3P0
PFG	aquexando	aquejar	VMG0000
PFG	tomauan	tomar	VMII3P0
PFG	façaron	UNK	VMIS3P0
PFG	mataron	matar	VMIS3P0
PFG	alcançaron	alcanzar	VMIS3P0
PFG	tornaron	tornar	VMIS3P0
PFG	yacyan	yacer	VMII3P0
PFG	conoçian	conocer	VMII3P0
PFG	soterrarian	soterrar	VMIC3P0
PFG	leuarjan	llevar	VMIC3P0
PFG	bondades	bondad	NCFP000
PFG	fagades	hacer	VMSP2P0
PFG	ganades	ganar	VMIP2P0
PFG	vecjndades	vecindad	NCFP000
PFG	enbargar	embargar	VMN0000
PFG	tornar	tornar	VMN0000
PFG	lugar	lugar	NCMS000
PFG	soterrar	soterrar	VMN0000
PFG	honrrado	honrado	AQ0MS0
PFG	encomendado	encomendar	VMPS0SM
PFG	fjnado	finar	VMPS0SM
PFG	honrrado	honrado	AQ0MS0
PFG	otorgaron	otorgar	VMIS3P0
PFG	lleuaron	llevar	VMIS3P0
PFG	soterraron	soterrar	VMIS3P0
PFG	tomaron	tomar	VMIS3P0
PFG	mandado	mandado	NCMS000
PFG	pryado	priado	RG
PFG	Reynado	reinado	NCMS000
PFG	gyado	guiar	VMPS0SM
PFG	grrado	grado	NCMS000
PFG	besar	besar	VMN0000
PFG	ayudar	ayudar	VMN0000
PFG	sacar	sacar	VMN0000
PFG	Reçebjeron	recibir	VMIS3P0
PFG	ovjeron	haber	VMIS3P0
PFG	venjeron	venir	VMIS3P0
PFG	despedjeron	despedir	VMIS3P0
PFG	çibdad	ciudad	NCFS000
PFG	voluntad	voluntad	NCFS000
PFG	voluntad	voluntad	NCFS000
PFG	ennemjstad	enemistad	NCFS000
PFG	sobejo	sobejar	VMIS3S0
PFG	poquellejo	UNK	NCMS000
PFG	consejo	consejo	NCMS000
PFG	consejo	consejo	NCMS000
PFG	açor	azor	NCMS000
PFG	mejor	mejor	AQ0CS0
PFG	almançor	Almanzor	NP000P0
PFG	sabor	sabor	NCMS000
PFG	lleuar	llevar	VMN0000
PFG	conprar	comprar	VMN0000
PFG	tomar	tomar	VMN0000
PFG	dar	dar	VMN0000
PFG	tomaria	tomar	VMIC3S0
PFG	conpraria	comprar	VMIC3S0
PFG	daria	dar	VMIC3S0
PFG	queria	querer	VMII3S0
PFG	mercado	mercado	NCMS000
PFG	señalado	señalado	AQ0MS0
PFG	pagado	pagar	VMPS0SM
PFG	doblado	doblado	NCMS000
PFG	fjcjeron	hacer	VMIS3P0
PFG	escrjujeron	escribir	VMIS3P0
PFG	escrjujeron	escribir	VMIS3P0
PFG	estuujeron	estar	VAIS3P0
PFG	conprado	comprar	VMPS0SM
PFG	mercado	mercado	NCMS000
PFG	pagado	pagar	VMPS0SM
PFG	condado	condado	NCMS000
PFG	partydas	partir	VMPS0PF
PFG	venjdas	venir	VMPS0PF
PFG	loçana	lozano	AQ0FS0
PFG	hermana	hermano	NCFS000
PFG	vana	vano	AQ0FS0
PFG	lana	lana	NCFS000
PFG	ayna	aína	RG
PFG	sobrjna	sobrino	NCFS000
PFG	Reyna	reina	NCFS000
PFG	melecjna	medicina	NCFS000
PFG	casado	casar	VMPS0SM
PFG	grrado	grado	NCMS000
PFG	mandado	mandado	NCMS000
PFG	djtado	dictar	VMPS0SM
PFG	decja	decir	VMII3S0
PFG	garcia	García	NP000P0
PFG	queria	querer	VMII3S0
PFG	auerja	haber	VMIC3S0
PFG	hermano	hermano	NCMS000
PFG	mano	mano	NCFS000
PFG	loçano	lozano	AQ0MS0
PFG	castellano	castellano	NCMS000
PFG	casamjento	casamiento	NCMS000
PFG	ayuntamjento	ayuntamiento	NCMS000
PFG	çimjento	cimiento	NCMS000
PFG	çe??yento	UNK	UNK
PFG	venjesen	venir	VMSI3P0
PFG	venjesen	venir	VMSI3P0
PFG	aduxesen	aducir	VMSI3P0
PFG	toujesen	tener	VMSI3P0
PFG	varones	varón	NCMP000
PFG	ynfançones	infanzón	NCMP000
PFG	varones	varón	NCMP000
PFG	...	PUNCT	PUNCT
PFG	mandaron	mandar	VMIS3P0
PFG	enbjaron	enviar	VMIS3P0
PFG	falleçieron	fallecer	VMIS3P0
PFG	traxeron	traer	VMIS3P0
PFG	guarnjdo	guarnir	VMPS0SM
PFG	falleçido	fallecer	VMPS0SM
PFG	vendjdo	vender	VMPS0SM
PFG	atronjdo	tronido	NCMS000
PFG	destrujdo	destruir	VMPS0SM
PFG	caydo	caer	VMPS0SM
PFG	confondjdo	confundir	VMPS0SM
PFG	andança	andanza	NCFS000
PFG	lança	lanza	NCFS000
PFG	anparança	amparanza	NCFS000
PFG	morada	morada	NCFS000
PFG	v	5	Z
PFG	fastjal	hastial	NCMS000
PFG	portal	portal	NCMS000
PFG	al	a·el	SPS00·DA0MS0
PFG	fueron	ser	VSIS3P0
PFG	pudjeron	poder	VMIS3P0
PFG	arrecojeron	UNK	VMIS3P0
PFG	ljdjada	lidiar	VMPS0SF
